10:28:45	0.00	177.11	0.00	0.00
10:28:46	0.00	141.61	0.00	0.00
10:28:47	0.00	177.11	0.00	0.00
10:28:48	0.00	188.80	0.00	0.00
10:28:49	0.00	204.67	0.00	0.00
10:28:50	0.00	153.51	0.00	0.00
10:28:51	0.00	275.37	0.00	0.00
10:28:52	0.00	192.85	0.00	0.00
10:28:53	0.00	188.81	0.00	0.00
10:28:54	0.00	200.71	0.00	0.00
10:28:55	0.00	200.66	0.00	0.00
10:28:56	0.00	208.51	0.00	0.00
10:28:57	0.00	247.94	0.00	0.01
10:28:58	0.00	188.94	0.00	0.00
10:28:59	0.00	208.59	0.00	0.00
10:29:00	0.00	212.54	0.00	0.00
10:29:01	0.00	169.25	0.00	0.00
10:29:02	0.00	208.63	0.00	0.00
10:29:03	0.00	180.97	0.00	0.00
10:29:04	0.00	176.98	0.00	0.00
10:29:05	0.00	200.63	0.00	0.00
10:29:06	0.00	169.27	0.00	0.00
10:29:07	0.00	165.30	0.00	0.00
10:29:08	0.00	204.62	0.00	0.00
10:29:09	0.00	208.61	0.00	0.00
10:29:10	0.00	169.18	0.00	0.00
10:29:11	0.00	153.49	0.00	0.00
10:29:12	0.00	181.07	0.00	0.00
10:29:13	0.00	196.79	0.00	0.00
10:29:14	0.00	185.00	0.00	0.00
10:29:15	0.00	200.69	0.00	0.00
10:29:16	0.00	165.31	0.00	0.00
10:29:17	0.00	177.04	0.00	0.00
10:29:18	0.00	149.55	0.00	0.00
10:29:19	0.00	192.72	0.00	0.00
10:29:20	0.00	161.38	0.00	0.00
10:29:21	0.00	259.79	0.00	0.00
10:29:22	0.00	251.84	0.00	0.00
10:29:23	0.00	184.96	0.00	0.00
10:29:24	0.00	212.56	0.00	0.00
10:29:25	0.00	188.81	0.00	0.00
10:29:26	0.00	177.10	0.00	0.00
10:29:27	0.00	165.19	0.00	0.00
10:29:28	0.00	173.07	0.00	0.00
10:29:29	0.00	157.36	0.00	0.00
10:29:30	0.00	149.53	0.00	0.00
10:29:31	0.00	173.17	0.00	0.00
10:29:32	0.00	228.16	0.00	0.00
10:29:33	0.00	169.24	0.00	0.00
10:29:34	0.00	153.53	0.00	0.00
10:29:35	0.00	188.83	0.00	0.00
10:29:36	0.00	224.26	0.00	0.00
10:29:37	0.00	157.45	0.00	0.00
10:29:38	0.00	216.49	0.00	0.00
10:29:39	0.00	188.91	0.00	0.00
10:29:40	0.00	184.88	0.00	0.00
10:29:42	0.00	204.60	0.00	0.00
10:29:43	0.00	196.69	0.00	0.00
10:29:44	0.00	232.12	0.00	0.00
10:29:45	0.00	169.17	0.00	0.00
10:29:46	0.00	287.24	0.00	0.00
10:29:47	0.00	188.84	0.00	0.00
10:29:48	0.00	200.74	0.00	0.00
10:29:49	0.00	192.89	0.00	0.00
10:29:50	0.00	184.97	0.00	0.00
10:29:51	0.00	236.13	0.00	0.00
10:29:52	0.00	180.98	0.00	0.00
10:29:53	0.00	220.27	0.00	0.00
10:29:54	0.00	188.91	0.00	0.00
10:29:55	0.00	185.02	0.00	0.00
10:29:56	0.00	200.74	0.00	0.00
10:29:57	0.00	224.28	0.00	0.00
10:29:58	0.00	169.27	0.00	0.00
10:29:59	0.00	173.19	0.00	0.00
10:30:00	0.00	161.33	0.00	0.00
10:30:01	0.00	185.01	0.00	0.00
10:30:02	0.00	141.59	0.00	0.00
10:30:03	0.00	153.47	0.00	0.00
10:30:04	0.00	208.61	0.00	0.00
10:30:05	0.00	185.00	0.00	0.00
10:30:06	0.00	181.07	0.00	0.00
10:30:07	0.00	141.73	0.00	0.00
10:30:08	0.00	188.83	0.00	0.00
10:30:09	0.00	153.41	0.00	0.00
10:30:10	0.00	157.32	0.00	0.00
10:30:11	0.00	137.67	0.00	0.00
10:30:12	0.00	173.18	0.00	0.00
10:30:13	0.00	181.08	0.00	0.00
10:30:14	0.00	173.17	0.00	0.00
10:30:15	0.00	196.82	0.00	0.00
10:30:16	0.00	153.42	0.00	0.00
10:30:17	0.00	180.96	0.00	0.01
10:30:18	0.00	161.27	0.00	0.00
10:30:19	0.00	165.22	0.00	0.00
10:30:20	0.00	165.23	0.00	0.00
10:30:21	0.00	220.31	0.00	0.00
10:30:22	0.00	212.40	0.00	0.00
10:30:23	0.00	157.34	0.00	0.00
10:30:24	0.00	200.63	0.00	0.00
10:30:25	0.00	177.15	0.00	0.00
10:30:26	0.00	177.14	0.00	0.00
10:30:27	0.00	192.87	0.00	0.00
10:30:28	0.00	208.50	0.00	0.00
10:30:29	0.00	184.93	0.00	0.00
10:30:30	0.00	192.86	0.00	0.00
10:30:31	0.00	204.58	0.00	0.00
10:30:32	0.00	173.20	0.00	0.00
10:30:33	0.00	196.66	0.00	0.00
10:30:34	0.00	184.98	0.00	0.00
10:30:35	0.00	177.02	0.00	0.00
10:30:36	0.00	153.51	0.00	0.00
10:30:37	0.00	169.29	0.00	0.00
10:30:38	0.00	192.84	0.00	0.00
10:30:39	0.00	125.96	0.00	0.00
10:30:40	0.00	153.51	0.00	0.00
10:30:41	0.00	153.50	0.00	0.00
10:30:42	0.00	176.99	0.00	0.00
10:30:44	0.00	149.60	0.00	0.00
10:30:45	0.00	173.09	0.00	0.00
10:30:46	0.00	153.52	0.00	0.00
10:30:47	0.00	189.11	0.00	0.00
10:30:48	0.00	133.86	0.00	0.00
10:30:49	0.00	145.68	0.00	0.00
10:30:50	0.00	212.62	0.00	0.00
10:30:51	0.00	224.41	0.00	0.00
10:30:52	0.00	208.65	0.00	0.00
10:30:53	0.00	224.30	0.00	0.00
10:30:54	0.00	173.20	0.00	0.00
10:30:55	0.00	216.47	0.00	0.00
10:30:56	0.00	192.90	0.00	0.00
10:30:57	0.00	287.45	0.00	0.00
10:30:58	0.00	212.46	0.00	0.00
10:30:59	0.00	177.34	0.00	0.00
10:31:00	0.00	173.09	0.00	0.00
10:31:01	0.00	204.53	0.00	0.00
10:31:02	0.00	157.38	0.00	0.00
